번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,상세영업상태변경일자,소재지전체주소,도로명전체주소,사업장명,업태구분명,객실수
419,숙박업,03_11_00_P,6500000,SAMPLE-00419,20221122,3,폐업,01,폐업,20240925,20240925,제주특별자치도 제주시 일도이동 504,제주특별자치도 제주시 표본로 182,[샘플]일도이동숙소0419,,11
420,농어촌민박업,03_11_00_P,6500000,SAMPLE-00420,20240227,1,영업/정상,01,영업/정상,,20240227,제주특별자치도 서귀포시 안덕면 1691,제주특별자치도 서귀포시 표본로 16,[샘플]안덕면숙소0420,,8
421,농어촌민박업,03_11_00_P,6500000,SAMPLE-00421,20170719,3,폐업,01,폐업,20260130,20260130,제주특별자치도 제주시 한경면 1428,제주특별자치도 제주시 표본로 128,[샘플]한경면숙소0421,,2
422,관광숙박업,03_11_00_P,6500000,SAMPLE-00422,20240605,1,영업/정상,01,영업/정상,,20240605,제주특별자치도 제주시 애월읍 702,제주특별자치도 제주시 표본로 10,[샘플]애월읍숙소0422,,6
423,숙박업,03_11_00_P,6500000,SAMPLE-00423,20210720,3,폐업,01,폐업,20251120,20251120,제주특별자치도 제주시 한림읍 411,제주특별자치도 제주시 표본로 231,[샘플]한림읍숙소0423,,2
424,숙박업,03_11_00_P,6500000,SAMPLE-00424,20121116,1,영업/정상,01,영업/정상,,20121116,제주특별자치도 제주시 이도이동 646,제주특별자치도 제주시 표본로 107,[샘플]이도이동숙소0424,,5
425,농어촌민박업,03_11_00_P,6500000,SAMPLE-00425,20230916,1,영업/정상,01,영업/정상,,20230916,제주특별자치도 제주시 한림읍 474,제주특별자치도 제주시 표본로 158,[샘플]한림읍숙소0425,,9
426,농어촌민박업,03_11_00_P,6500000,SAMPLE-00426,20180509,1,영업/정상,01,영업/정상,,20180509,제주특별자치도 서귀포시 서홍동 1221,제주특별자치도 서귀포시 표본로 142,[샘플]서홍동숙소0426,,2
427,농어촌민박업,03_11_00_P,6500000,SAMPLE-00427,20160123,3,폐업,01,폐업,20250823,20250823,제주특별자치도 제주시 노형동 1413,제주특별자치도 제주시 표본로 127,[샘플]노형동숙소0427,,1
428,숙박업,03_11_00_P,6500000,SAMPLE-00428,20250521,1,영업/정상,01,영업/정상,,20250521,제주특별자치도 제주시 연동 1674,제주특별자치도 제주시 표본로 212,[샘플]연동숙소0428,,11
429,숙박업,03_11_00_P,6500000,SAMPLE-00429,20221125,1,영업/정상,01,영업/정상,,20221125,제주특별자치도 서귀포시 중문동 796,제주특별자치도 서귀포시 표본로 19,[샘플]중문동숙소0429,,6
430,숙박업,03_11_00_P,6500000,SAMPLE-00430,20240706,1,영업/정상,01,영업/정상,,20240706,제주특별자치도 서귀포시 안덕면 1782,제주특별자치도 서귀포시 표본로 257,[샘플]안덕면숙소0430,,9
431,농어촌민박업,03_11_00_P,6500000,SAMPLE-00431,20230104,1,영업/정상,01,영업/정상,,20230104,제주특별자치도 서귀포시 안덕면 1822,제주특별자치도 서귀포시 표본로 253,[샘플]안덕면숙소0431,,5
432,농어촌민박업,03_11_00_P,6500000,SAMPLE-00432,20240607,1,영업/정상,01,영업/정상,,20240607,제주특별자치도 제주시 일도이동 1944,제주특별자치도 제주시 표본로 91,[샘플]일도이동숙소0432,,2
433,농어촌민박업,03_11_00_P,6500000,SAMPLE-00433,20250605,1,영업/정상,01,영업/정상,,20250605,제주특별자치도 서귀포시 대정읍 438,제주특별자치도 서귀포시 표본로 7,[샘플]대정읍숙소0433,,10
434,농어촌민박업,03_11_00_P,6500000,SAMPLE-00434,20250402,3,폐업,01,폐업,20260209,20260209,제주특별자치도 제주시 구좌읍 1102,제주특별자치도 제주시 표본로 156,[샘플]구좌읍숙소0434,,12
435,농어촌민박업,03_11_00_P,6500000,SAMPLE-00435,20150723,1,영업/정상,01,영업/정상,,20150723,제주특별자치도 제주시 한경면 294,제주특별자치도 제주시 표본로 242,[샘플]한경면숙소0435,,10
436,농어촌민박업,03_11_00_P,6500000,SAMPLE-00436,20220911,1,영업/정상,01,영업/정상,,20220911,제주특별자치도 제주시 일도이동 486,제주특별자치도 제주시 표본로 236,[샘플]일도이동숙소0436,,9
437,농어촌민박업,03_11_00_P,6500000,SAMPLE-00437,20190504,1,영업/정상,01,영업/정상,,20190504,제주특별자치도 서귀포시 동홍동 1169,제주특별자치도 서귀포시 표본로 278,[샘플]동홍동숙소0437,,3
438,농어촌민박업,03_11_00_P,6500000,SAMPLE-00438,20240303,1,영업/정상,01,영업/정상,,20240303,제주특별자치도 서귀포시 대륜동 696,제주특별자치도 서귀포시 표본로 44,[샘플]대륜동숙소0438,,3
439,관광숙박업,03_11_00_P,6500000,SAMPLE-00439,20260405,1,영업/정상,01,영업/정상,,20260405,제주특별자치도 서귀포시 서홍동 1781,제주특별자치도 서귀포시 표본로 242,[샘플]서홍동숙소0439,,12
440,숙박업,03_11_00_P,6500000,SAMPLE-00440,20180726,1,영업/정상,01,영업/정상,,20180726,제주특별자치도 제주시 연동 1628,제주특별자치도 제주시 표본로 198,[샘플]연동숙소0440,,4
441,숙박업,03_11_00_P,6500000,SAMPLE-00441,20150102,3,폐업,01,폐업,20151201,20151201,제주특별자치도 서귀포시 성산읍 54,제주특별자치도 서귀포시 표본로 139,[샘플]성산읍숙소0441,,3
442,숙박업,03_11_00_P,6500000,SAMPLE-00442,20190108,3,폐업,01,폐업,20220409,20220409,제주특별자치도 제주시 삼양동 209,제주특별자치도 제주시 표본로 177,[샘플]삼양동숙소0442,,2
443,농어촌민박업,03_11_00_P,6500000,SAMPLE-00443,20231217,1,영업/정상,01,영업/정상,,20231217,제주특별자치도 제주시 이도이동 880,제주특별자치도 제주시 표본로 141,[샘플]이도이동숙소0443,,11
444,농어촌민박업,03_11_00_P,6500000,SAMPLE-00444,20170809,3,폐업,01,폐업,20240817,20240817,제주특별자치도 서귀포시 남원읍 1025,제주특별자치도 서귀포시 표본로 16,[샘플]남원읍숙소0444,,9
445,관광숙박업,03_11_00_P,6500000,SAMPLE-00445,20230419,1,영업/정상,01,영업/정상,,20230419,제주특별자치도 서귀포시 중문동 1903,제주특별자치도 서귀포시 표본로 127,[샘플]중문동숙소0445,,11
446,숙박업,03_11_00_P,6500000,SAMPLE-00446,20210521,3,폐업,01,폐업,20230820,20230820,제주특별자치도 서귀포시 동홍동 1764,제주특별자치도 서귀포시 표본로 89,[샘플]동홍동숙소0446,,8
447,농어촌민박업,03_11_00_P,6500000,SAMPLE-00447,20220603,1,영업/정상,01,영업/정상,,20220603,제주특별자치도 제주시 삼양동 976,제주특별자치도 제주시 표본로 215,[샘플]삼양동숙소0447,,4
448,농어촌민박업,03_11_00_P,6500000,SAMPLE-00448,20230321,1,영업/정상,01,영업/정상,,20230321,제주특별자치도 제주시 애월읍 1302,제주특별자치도 제주시 표본로 3,[샘플]애월읍숙소0448,,4
449,관광숙박업,03_11_00_P,6500000,SAMPLE-00449,20140131,3,폐업,01,폐업,20160507,20160507,제주특별자치도 서귀포시 대륜동 1798,제주특별자치도 서귀포시 표본로 232,[샘플]대륜동숙소0449,,1
450,농어촌민박업,03_11_00_P,6500000,SAMPLE-00450,20180902,1,영업/정상,01,영업/정상,,20180902,제주특별자치도 서귀포시 중문동 1940,제주특별자치도 서귀포시 표본로 260,[샘플]중문동숙소0450,,2
451,농어촌민박업,03_11_00_P,6500000,SAMPLE-00451,20250917,3,영업/정상,01,휴업,,20250917,제주특별자치도 서귀포시 대륜동 1793,제주특별자치도 서귀포시 표본로 257,[샘플]대륜동숙소0451,,11
452,숙박업,03_11_00_P,6500000,SAMPLE-00452,20251222,1,영업/정상,01,영업/정상,,20251222,제주특별자치도 제주시 삼양동 1522,제주특별자치도 제주시 표본로 18,[샘플]삼양동숙소0452,,5
453,숙박업,03_11_00_P,6500000,SAMPLE-00453,20150614,3,폐업,01,폐업,20180403,20180403,제주특별자치도 서귀포시 대정읍 1734,제주특별자치도 서귀포시 표본로 47,[샘플]대정읍숙소0453,,6
454,농어촌민박업,03_11_00_P,6500000,SAMPLE-00454,20150624,1,영업/정상,01,영업/정상,,20150624,제주특별자치도 서귀포시 동홍동 1900,제주특별자치도 서귀포시 표본로 296,[샘플]동홍동숙소0454,,8
455,숙박업,03_11_00_P,6500000,SAMPLE-00455,20230326,3,영업/정상,01,휴업,,20230326,제주특별자치도 제주시 이도이동 615,제주특별자치도 제주시 표본로 261,[샘플]이도이동숙소0455,,1
456,관광숙박업,03_11_00_P,6500000,SAMPLE-00456,20170716,3,폐업,01,폐업,20200625,20200625,제주특별자치도 서귀포시 대륜동 1660,제주특별자치도 서귀포시 표본로 115,[샘플]대륜동숙소0456,,9
457,숙박업,03_11_00_P,6500000,SAMPLE-00457,20251030,1,영업/정상,01,영업/정상,,20251030,제주특별자치도 서귀포시 대륜동 732,제주특별자치도 서귀포시 표본로 155,[샘플]대륜동숙소0457,,2
458,농어촌민박업,03_11_00_P,6500000,SAMPLE-00458,20160508,1,영업/정상,01,영업/정상,,20160508,제주특별자치도 제주시 한림읍 165,제주특별자치도 제주시 표본로 227,[샘플]한림읍숙소0458,,11
459,농어촌민박업,03_11_00_P,6500000,SAMPLE-00459,20161016,3,폐업,01,폐업,20240702,20240702,제주특별자치도 서귀포시 중문동 735,제주특별자치도 서귀포시 표본로 95,[샘플]중문동숙소0459,,3
460,농어촌민박업,03_11_00_P,6500000,SAMPLE-00460,20190404,1,영업/정상,01,영업/정상,,20190404,제주특별자치도 서귀포시 중문동 374,제주특별자치도 서귀포시 표본로 59,[샘플]중문동숙소0460,,3
461,농어촌민박업,03_11_00_P,6500000,SAMPLE-00461,20241119,1,영업/정상,01,영업/정상,,20241119,제주특별자치도 제주시 한림읍 644,제주특별자치도 제주시 표본로 263,[샘플]한림읍숙소0461,,1
462,관광숙박업,03_11_00_P,6500000,SAMPLE-00462,20180919,1,영업/정상,01,영업/정상,,20180919,제주특별자치도 제주시 일도이동 78,제주특별자치도 제주시 표본로 260,[샘플]일도이동숙소0462,,7
463,농어촌민박업,03_11_00_P,6500000,SAMPLE-00463,20200706,3,폐업,01,폐업,20210326,20210326,제주특별자치도 서귀포시 대륜동 1726,제주특별자치도 서귀포시 표본로 80,[샘플]대륜동숙소0463,,4
464,농어촌민박업,03_11_00_P,6500000,SAMPLE-00464,20170326,1,영업/정상,01,영업/정상,,20170326,제주특별자치도 제주시 한림읍 860,제주특별자치도 제주시 표본로 159,[샘플]한림읍숙소0464,,12
465,숙박업,03_11_00_P,6500000,SAMPLE-00465,20200720,3,폐업,01,폐업,20250604,20250604,제주특별자치도 제주시 애월읍 1930,제주특별자치도 제주시 표본로 182,[샘플]애월읍숙소0465,,1
466,농어촌민박업,03_11_00_P,6500000,SAMPLE-00466,20171210,1,영업/정상,01,영업/정상,,20171210,제주특별자치도 서귀포시 중문동 582,제주특별자치도 서귀포시 표본로 249,[샘플]중문동숙소0466,,11
467,농어촌민박업,03_11_00_P,6500000,SAMPLE-00467,20190326,3,폐업,01,폐업,20250419,20250419,제주특별자치도 제주시 삼양동 249,제주특별자치도 제주시 표본로 118,[샘플]삼양동숙소0467,,9
468,관광숙박업,03_11_00_P,6500000,SAMPLE-00468,20181105,3,폐업,01,폐업,20201102,20201102,제주특별자치도 제주시 이도이동 799,제주특별자치도 제주시 표본로 87,[샘플]이도이동숙소0468,,9
469,숙박업,03_11_00_P,6500000,SAMPLE-00469,20251215,1,영업/정상,01,영업/정상,,20251215,제주특별자치도 서귀포시 남원읍 144,제주특별자치도 서귀포시 표본로 18,[샘플]남원읍숙소0469,,10
470,숙박업,03_11_00_P,6500000,SAMPLE-00470,20251114,3,폐업,01,폐업,20260602,20260602,제주특별자치도 서귀포시 성산읍 924,제주특별자치도 서귀포시 표본로 3,[샘플]성산읍숙소0470,,5
471,농어촌민박업,03_11_00_P,6500000,SAMPLE-00471,20170315,1,영업/정상,01,영업/정상,,20170315,제주특별자치도 서귀포시 성산읍 93,제주특별자치도 서귀포시 표본로 73,[샘플]성산읍숙소0471,,11
472,농어촌민박업,03_11_00_P,6500000,SAMPLE-00472,20250825,1,영업/정상,01,영업/정상,,20250825,제주특별자치도 제주시 연동 292,제주특별자치도 제주시 표본로 157,[샘플]연동숙소0472,,8
473,관광숙박업,03_11_00_P,6500000,SAMPLE-00473,20180811,1,영업/정상,01,영업/정상,,20180811,제주특별자치도 서귀포시 남원읍 1889,제주특별자치도 서귀포시 표본로 204,[샘플]남원읍숙소0473,,5
474,농어촌민박업,03_11_00_P,6500000,SAMPLE-00474,20210518,3,폐업,01,폐업,20230627,20230627,제주특별자치도 서귀포시 표선면 1561,제주특별자치도 서귀포시 표본로 91,[샘플]표선면숙소0474,,9
475,농어촌민박업,03_11_00_P,6500000,SAMPLE-00475,20250212,1,영업/정상,01,영업/정상,,20250212,제주특별자치도 제주시 구좌읍 488,제주특별자치도 제주시 표본로 207,[샘플]구좌읍숙소0475,,2
476,농어촌민박업,03_11_00_P,6500000,SAMPLE-00476,20210420,1,영업/정상,01,영업/정상,,20210420,제주특별자치도 제주시 한림읍 371,제주특별자치도 제주시 표본로 244,[샘플]한림읍숙소0476,,5
477,농어촌민박업,03_11_00_P,6500000,SAMPLE-00477,20210416,1,영업/정상,01,영업/정상,,20210416,제주특별자치도 제주시 조천읍 937,제주특별자치도 제주시 표본로 68,[샘플]조천읍숙소0477,,6
478,농어촌민박업,03_11_00_P,6500000,SAMPLE-00478,20190711,1,영업/정상,01,영업/정상,,20190711,제주특별자치도 제주시 노형동 1076,제주특별자치도 제주시 표본로 41,[샘플]노형동숙소0478,,9
479,관광숙박업,03_11_00_P,6500000,SAMPLE-00479,20220726,3,영업/정상,01,휴업,,20220726,제주특별자치도 제주시 일도이동 423,제주특별자치도 제주시 표본로 113,[샘플]일도이동숙소0479,,7
480,농어촌민박업,03_11_00_P,6500000,SAMPLE-00480,20131113,1,영업/정상,01,영업/정상,,20131113,제주특별자치도 서귀포시 성산읍 1671,제주특별자치도 서귀포시 표본로 246,[샘플]성산읍숙소0480,,7
481,농어촌민박업,03_11_00_P,6500000,SAMPLE-00481,20140421,3,폐업,01,폐업,20211025,20211025,제주특별자치도 서귀포시 안덕면 176,제주특별자치도 서귀포시 표본로 6,[샘플]안덕면숙소0481,,12
482,농어촌민박업,03_11_00_P,6500000,SAMPLE-00482,20260421,1,영업/정상,01,영업/정상,,20260421,제주특별자치도 제주시 이도이동 1958,제주특별자치도 제주시 표본로 232,[샘플]이도이동숙소0482,,3
483,농어촌민박업,03_11_00_P,6500000,SAMPLE-00483,20240719,1,영업/정상,01,영업/정상,,20240719,제주특별자치도 제주시 애월읍 452,제주특별자치도 제주시 표본로 5,[샘플]애월읍숙소0483,,11
484,숙박업,03_11_00_P,6500000,SAMPLE-00484,20190422,3,폐업,01,폐업,20251105,20251105,제주특별자치도 서귀포시 남원읍 748,제주특별자치도 서귀포시 표본로 38,[샘플]남원읍숙소0484,,3
485,숙박업,03_11_00_P,6500000,SAMPLE-00485,20201120,3,폐업,01,폐업,20240429,20240429,제주특별자치도 서귀포시 표선면 961,제주특별자치도 서귀포시 표본로 51,[샘플]표선면숙소0485,,11
486,숙박업,03_11_00_P,6500000,SAMPLE-00486,20170710,1,영업/정상,01,영업/정상,,20170710,제주특별자치도 제주시 조천읍 1785,제주특별자치도 제주시 표본로 123,[샘플]조천읍숙소0486,,12
487,숙박업,03_11_00_P,6500000,SAMPLE-00487,20260419,1,영업/정상,01,영업/정상,,20260419,제주특별자치도 서귀포시 성산읍 715,제주특별자치도 서귀포시 표본로 218,[샘플]성산읍숙소0487,,1
488,숙박업,03_11_00_P,6500000,SAMPLE-00488,20220216,1,영업/정상,01,영업/정상,,20220216,제주특별자치도 제주시 한경면 1499,제주특별자치도 제주시 표본로 41,[샘플]한경면숙소0488,,9
489,숙박업,03_11_00_P,6500000,SAMPLE-00489,20201221,1,영업/정상,01,영업/정상,,20201221,제주특별자치도 제주시 한경면 1499,제주특별자치도 제주시 표본로 229,[샘플]한경면숙소0489,,9
490,농어촌민박업,03_11_00_P,6500000,SAMPLE-00490,20250921,1,영업/정상,01,영업/정상,,20250921,제주특별자치도 서귀포시 표선면 95,제주특별자치도 서귀포시 표본로 160,[샘플]표선면숙소0490,,3
491,농어촌민박업,03_11_00_P,6500000,SAMPLE-00491,20230907,1,영업/정상,01,영업/정상,,20230907,제주특별자치도 제주시 노형동 860,제주특별자치도 제주시 표본로 149,[샘플]노형동숙소0491,,4
492,숙박업,03_11_00_P,6500000,SAMPLE-00492,20241125,1,영업/정상,01,영업/정상,,20241125,제주특별자치도 제주시 노형동 1221,제주특별자치도 제주시 표본로 119,[샘플]노형동숙소0492,,8
